lrp,lat,lon,type,name,district,roadId,chainage,gapPoint
N502_LRP059,24.4416663,89.0273327,KmPost,Pabna 65 km,NT,N502,58.02,ROAD
N502_LRP059a,24.4414719,89.0266382,Bridge,Start of Bridge,NT,N502,58.115,BRIDGE_START
N502_LRP059b,24.4414163,89.0265827,Bridge,End of Bridge,NT,N502,58.127,BRIDGE_END
N502_LRP059c,24.4379441,89.0198327,Bridge,Start of Bridge,NT,N502,58.915,BRIDGE_START
N502_LRP059d,24.4379163,89.0197216,Bridge,End of bridge,NT,N502,58.925,BRIDGE_END
N502_LRP060,24.4375274,89.0184716,KmPost,Natore 4 km,NT,N502,59.01,ROAD
N502_LRP060a,24.4365274,89.0134167,Culvert,Box Culvert,NT,N502,59.576,ROAD
N502_LRP061,24.435083,89.0091389,KmPost,Nababgonj 99 km,NT,N502,60.01,ROAD
N502_LRP061a,24.4349997,89.0088611,"SideRoad,Right",Side road right  Z 5212,NT,N502,60.11,ROAD
N502_LRP061b,24.434083,89.00825,Bridge,Start of Bridge,NT,N502,60.21,BRIDGE_START
N502_LRP061c,24.4340274,89.0082222,Bridge,End of bridge,NT,N502,60.22,BRIDGE_END
N502_LRP061d,24.430666,89.0059167,Culvert,Box Culvert,NT,N502,60.657,ROAD
N502_LRP062,24.427916,89.0039167,KmPost,Km post missing,NT,N502,61.01,ROAD
N502_LRP062a,24.4202493,89.0011111,Culvert,Box Culvert,NT,N502,61.946,ROAD
N502_LRP063,24.4194993,89.0004167,KmPost,Km post missing,NT,N502,62.01,ROAD
N502_LRP063a,24.4124167,88.9963608,Others,Madrasha more lsland,NT,N502,62.945,ROAD
N502_LRP064,24.4119444,88.9961108,KmPost,Natore 0 km,NT,N502,63.28,ROAD
N502_LRPE,24.4118889,88.9961108,Others,"End at Madrasha more,Natore.",NT,N502,63.29,ROAD
N502_LRPS,24.821916,89.36275,Others,Road start from N 5 at Jahangirabad Bogra,BO,N502,0,ROAD
N503_LRP001,23.8409441,89.8014444,KmPost,Km post missing,MK,N503,1,ROAD
N503_LRP001a,23.8404997,89.8005556,Bridge,Bridge start,MK,N503,1.183,BRIDGE_START
N503_LRP001b,23.8404441,89.8002778,Bridge,Bridge end,MK,N503,1.214,BRIDGE_END
N503_LRP001c,23.8398052,89.7973052,Bridge,Bridge start,MK,N503,1.526,BRIDGE_START
N503_LRP001d,23.8397219,89.7968608,Bridge,Bridge end,MK,N503,1.575,BRIDGE_END
N503_LRP002,23.8387497,89.7927219,KmPost,Km post missing,MK,N503,2,ROAD
N503_LRP002a,23.8378886,89.7888886,Bridge,Bridge start,MK,N503,2.412,BRIDGE_START
N503_LRP002b,23.8378886,89.7886663,Bridge,Bridge end,MK,N503,2.435,BRIDGE_END
N503_LRP003,23.8369441,89.7849719,KmPost,Aricha,MK,N503,2.831,ROAD
N503_LRPE,23.8359441,89.7807771,Others,Road end with Aricha ghat.,MK,N503,3.269,ROAD
N503_LRPS,23.8435552,89.8113333,Others,Road start with N 5 at Utholi.,MK,N503,0,ROAD
N503_LRPSa,23.8427497,89.809,Culvert,Box culvert,MK,N503,0.268,ROAD
N503_LRPSb,23.8413052,89.8035556,Bridge,Bridge start,MK,N503,0.848,BRIDGE_START
N503_LRPSc,23.8412774,89.8034722,Bridge,Bridge end,MK,N503,0.869,BRIDGE_END
N504_LRP001,23.9546389,89.6127778,KmPost,Nagarbari 4 km,PB,N504,0.675,ROAD
N504_LRP001a,23.9530556,89.6165556,Culvert,2 Vent Box culvert,PB,N504,1.092,ROAD
N504_LRP002,23.9528333,89.6219716,KmPost,Dhaka 107 km,PB,N504,1.665,ROAD
N504_LRP002a,23.9530556,89.6230549,Culvert,Box culvert,PB,N504,1.77,ROAD
N504_LRP003,23.9530556,89.63166618,KmPost,Nagarbari 2 km,PB,N504,2.665,ROAD
N504_LRP003a,23.9530556,89.6336386,Culvert,Box culvert,PB,N504,2.87,ROAD
N504_LRP003b,23.9521389,89.6378052,Bridge,Start of bridge,PB,N504,3.307,BRIDGE_START
N504_LRP003c,23.9521389,89.6382219,Bridge,End of bridge,PB,N504,3.355,BRIDGE_END
N504_LRP004,23.9526944,89.641083,KmPost,Nagarbari 1 km,PB,N504,3.667,ROAD
N504_LRP005,23.947333,89.6507778,KmPost,Km post missing,PB,N504,4.667,ROAD
N504_LRP005a,23.9427497,89.6521389,Others,Road was Broken by River Wave,PB,N504,5.587,ROAD
N504_LRPS,23.9580556,89.6071944,Others,"Start at Kashinathpur Round About and Intersection at N6,N5 and N504,Bera,Pabna.",PB,N504,0,ROAD
N505_LRP001,23.8889719,89.6574722,KmPost,Kazirhat 2 km,PB,N505,0.6,ROAD
N505_LRP002,23.8818882,89.6638333,KmPost,Km post missing,PB,N505,1.6,ROAD
N505_LRP002a,23.880916,89.6643889,Bridge,Baily bridge start,PB,N505,1.731,BRIDGE_START
N505_LRP002b,23.8798604,89.665,Bridge,Baily bridge end,PB,N505,1.864,BRIDGE_END
N505_LRP003,23.873916,89.6688327,KmPost,Km post missing,PB,N505,2.6,ROAD
N505_LRP003a,23.8732771,89.6692216,Others,End Bituminus road,PB,N505,2.7,ROAD
N505_LRP004,23.8665278,89.6740827,KmPost,Km post missing,PB,N505,3.6,ROAD
N505_LRPE,23.8635833,89.6811938,Others,River ( Maldharhar),PB,N505,4.4,ROAD
N505_LRPS,23.892583,89.6530278,Others,"Start at Hanif more intersection at N5 Baderhat, bera, Pabna.",PB,N505,0,ROAD
N505_LRPSa,23.8913608,89.6548611,Culvert,Box Culvert,PB,N505,0.224,ROAD
N506_LRP001,25.7161944,89.2624444,KmPost,"Kurigram 50 km,Burangamari 89 km",RP,N506,0.028,ROAD
N506_LRP001a,25.7169438,89.2635833,Culvert,Box culvert,RP,N506,0.165,ROAD
N506_LRP002,25.7211104,89.2706382,KmPost,"Kurigram 49 km,chilmari 79 km",RP,N506,1.028,ROAD
N506_LRP002a,25.7225827,89.2724716,Culvert,Box culvert,RP,N506,1.276,ROAD
N506_LRP003,25.7271382,89.278166,KmPost,Km post broken,RP,N506,2.028,ROAD
N506_LRP003a,25.7279716,89.2791938,Culvert,Box culvert,RP,N506,2.156,ROAD
N506_LRP003b,25.7312493,89.2833886,Bridge,Start of bridge,RP,N506,2.717,BRIDGE_START
N506_LRP003c,25.7313049,89.2834441,Bridge,End of bridge,RP,N506,2.737,BRIDGE_END
N506_LRP004,25.7329993,89.2856108,KmPost,"Kurigram 47 km,nagesshori 69 km",RP,N506,3.025,ROAD
N506_LRP004a,25.7333049,89.2859997,Culvert,Box culvert,RP,N506,3.076,ROAD
N506_LRP004b,25.7342497,89.2872219,RoundAbout,Right Z 5010,RP,N506,3.245,ROAD
N506_LRP004c,25.7344441,89.2893886,Culvert,Box culvert,RP,N506,3.462,ROAD
N506_LRP004d,25.7341386,89.291333,CrossRoad,.,RP,N506,3.695,ROAD
N506_LRP005,25.7337219,89.2949441,KmPost,"Lalmonirhat 40 km,Burungamari 86 km",RP,N506,4.035,ROAD
N506_LRP005a,25.7333886,89.2981386,Culvert,Box culvert,RP,N506,4.358,ROAD
N506_LRP005b,25.7345274,89.3016389,Culvert,Box culvert,RP,N506,4.746,ROAD
N506_LRP006,25.7349163,89.3046389,KmPost,"Patgram 123 km,nagesshori 57 km",RP,N506,5.04,ROAD
N506_LRP007,25.7360552,89.3145556,KmPost,"Kurigram 44 km,lalmonirhat 38 km",RP,N506,6.04,ROAD
N506_LRP008,25.7409719,89.321666,KmPost,"Varungamari 82 km,Chilmari 73 km",RP,N506,7.04,ROAD
N506_LRP008a,25.744083,89.3231938,Culvert,Box culvert,RP,N506,7.416,ROAD
N506_LRP009,25.748083,89.327416,KmPost,"Lalmonirhat 36 km,patgram 120 km",RP,N506,8.035,ROAD
N506_LRP009a,25.7517778,89.3314716,Bridge,Start of bridge R C C,RP,N506,8.615,BRIDGE_START
N506_LRP009b,25.7519722,89.3317216,Bridge,End of bridge R C C,RP,N506,8.646,BRIDGE_END
N506_LRP010,25.7545,89.3344719,KmPost,"Kurigram 41 km,nagesshori 63 km",RP,N506,9.04,ROAD
N506_LRP011,25.7585556,89.3431941,KmPost,"Patgram 118 km,vurungamari 79 km",RP,N506,10.04,ROAD
N506_LRP011a,25.7591111,89.3462219,Culvert,Box culvert,RP,N506,10.353,ROAD
N506_LRP012,25.7590556,89.3531389,KmPost,"Kurigram 39 km,Patgram 117 km",RP,N506,11.04,ROAD
N506_LRP012a,25.7602222,89.3574722,Culvert,Box culvert,RP,N506,11.49,ROAD
N506_LRP013,25.76125,89.3628333,KmPost,"Kurigram 38 km,nagesshori 60 km",RP,N506,12.04,ROAD
N506_LRP013a,25.7622222,89.3663889,Culvert,Pipe culvert,RP,N506,12.436,ROAD
N506_LRP014,25.7636944,89.3723882,KmPost,"Lalmonirhat 31 km,Vurungamari 76 km",RP,N506,13.035,ROAD
N506_LRP014a,25.7661111,89.3806938,Bridge,Start of bridge R C C,RP,N506,13.913,BRIDGE_START
N506_LRP014b,25.7661667,89.3809993,Bridge,End of bridge R C C,RP,N506,13.946,BRIDGE_END
N506_LRP015,25.7665,89.3820827,KmPost,Km post missing,RP,N506,14.035,ROAD
N506_LRP016,25.7666389,89.3917497,KmPost,"Chilmari 65 km,Nagesshori 67 km",RP,N506,15.025,ROAD
N506_LRP016a,25.7673327,89.4009444,Culvert,Box culvert,RP,N506,15.952,ROAD
N506_LRP017,25.767416,89.4015,KmPost,"Kurigram 34 km,Vurungamari 73 km",RP,N506,16.02,ROAD
N506_LRP018,25.7684438,89.4115,KmPost,Cilmari 63 km Pathgram 111 km,RP,N506,17.02,ROAD
N506_LRP018a,25.7684716,89.4118333,RailRoadCrossing,Rail road crossing,RP,N506,17.057,ROAD
N506_LRP018b,25.7687771,89.4143889,Culvert,Box culvert,RP,N506,17.304,ROAD
N506_LRP019,25.7697771,89.4213882,KmPost,"Kurigram 32 km,patgram 110 km",RP,N506,18.02,ROAD
N506_LRP020,25.7763604,89.428166,KmPost,"Lalmonirhat 26 km,nagesshori 53 km",RP,N506,19.02,ROAD
N506_LRP020a,25.7803604,89.4323327,Culvert,Box Culvert,RP,N506,19.62,ROAD
N506_LRP020b,25.7819438,89.4345274,Culvert,Box Culvert,RP,N506,19.91,ROAD
N506_LRP021,25.7826938,89.4353886,KmPost,"Kurigram 30 km,patgram 108 km",RP,N506,20.03,ROAD
N506_LRP021a,25.7848052,89.4367497,Culvert,Box Culvert,RP,N506,20.3,ROAD
N506_LRP021b,25.7873052,89.4381663,Bridge,Teesta Bridge,RP,N506,20.61,BRIDGE_START
N506_LRP022a,25.793333,89.4416108,Bridge / Others / Others,Teesta Bridge / End RHD Rangpur/Start RHD Lalmonirhat / End RHD Rangpur/Start RHD Lalmonirhat,LL,N506,21.361,BRIDGE_END
N506_LRP022c,25.795333,89.4426663,Culvert,Over pass,LL,N506,21.615,ROAD
N506_LRP022d,25.7982497,89.444333,Culvert,Box Culvert,LL,N506,21.99,ROAD
N506_LRP023,25.798583,89.4445552,KmPost,"Lalmonirhat 23 km,nagesshori 50 km",LL,N506,22.03,ROAD
N506_LRP023a,25.8031667,89.4456663,Culvert,Box culvert,LL,N506,22.292,ROAD
N506_LRP023b,25.8031667,89.4462219,Culvert,Box Culvert,LL,N506,22.57,ROAD
N506_LRP024,25.8058333,89.4466108,KmPost,Kurigram 27 km,LL,N506,22.87,ROAD
N506_LRP024a,25.8063889,89.4466663,"SideRoad,Right",Side road right Z 5611,LL,N506,22.94,ROAD
N506_LRP024b,25.8074167,89.446833,Bridge,Start of bridge R C C,LL,N506,23.06,BRIDGE_START
N506_LRP024c,25.8075833,89.4468886,Bridge,End of bridge R C C,LL,N506,23.08,BRIDGE_END
N506_LRP024d,25.8131389,89.4477219,Culvert,Box culvert,LL,N506,23.71,ROAD
N506_LRP024e,25.8133056,89.4477497,RailRoadCrossing,Rail road crossing,LL,N506,23.74,ROAD
N506_LRP024f,25.81340282,89.44776136,Culvert,Pipe Culvert,LL,N506,23.747,ROAD
N506_LRP025,25.8146944,89.4479163,KmPost,Km post broken,LL,N506,23.84,ROAD
N506_LRP025a,25.8204438,89.4487774,Culvert,Box culvert,LL,N506,24.54,ROAD
N506_LRP026,25.8231938,89.45,KmPost,Kurigram 25 km,LL,N506,24.84,ROAD
N506_LRP026a,25.8235271,89.4505278,Culvert,Box culvert,LL,N506,24.9,ROAD
N506_LRP027,25.828416,89.4581667,KmPost,Kurigram 24 km,LL,N506,25.85,ROAD
N506_LRP027a,25.8311104,89.4618333,Culvert,Box culvert,LL,N506,26.369,ROAD
N506_LRP027b,25.8319716,89.4629167,Culvert,Box culvert,LL,N506,26.522,ROAD
N506_LRP028,25.8336941,89.4655556,KmPost,Kurigram 23 km,LL,N506,26.8,ROAD
N506_LRP028a,25.8338608,89.4659444,Bridge,Start of bridge,LL,N506,26.902,BRIDGE_START
N506_LRP028b,25.8339997,89.4661111,Bridge,End of bridge,LL,N506,26.916,BRIDGE_END
N506_LRP029,25.8387774,89.474416,KmPost,Kurigram 22 km,LL,N506,27.85,ROAD
N506_LRP029a,25.8430274,89.4801382,Culvert,Box culvert start,LL,N506,28.652,ROAD
N506_LRP029b,25.843083,89.4802216,Culvert,Box culvert end,LL,N506,28.662,ROAD
N506_LRP030,25.8446108,89.4818882,KmPost,Kurigram 21 km,LL,N506,28.85,ROAD
N506_LRP030a,25.8498052,89.4866663,Culvert,Box culvert,LL,N506,29.656,ROAD
N506_LRP031,25.8516111,89.4881941,KmPost,Km post broken,LL,N506,29.85,ROAD
N506_LRP031a,25.8538889,89.4900552,Bridge,Start of bridge R C C,LL,N506,30.24,BRIDGE_START
N506_LRP031b,25.8540278,89.4901941,Bridge,End of bridge R C C,LL,N506,30.256,BRIDGE_END
N506_LRP032,25.8590556,89.4938886,KmPost,Kurigram 19 km,LL,N506,30.877,ROAD
N506_LRP032a,25.864,89.4999163,Culvert,Box culvert,LL,N506,31.726,ROAD
N506_LRP033,25.86260066,89.50124091,KmPost,Km post broken,LL,N506,31.877,ROAD
N506_LRP033a,25.85339434,89.51038426,"SideRoad,Left",N 509,LL,N506,32.904,ROAD
N506_LRP034,25.8532778,89.5105,KmPost,Km post broken,LL,N506,32.917,ROAD
N506_LRP034a,25.8724993,89.5155556,Monument,Barobarihat shahid sriti shoudha,LL,N506,33.573,ROAD
N506_LRP035,25.8727493,89.5189716,KmPost,Kurigram 16 km,LL,N506,33.867,ROAD
N506_LRP036,25.869916,89.5283049,KmPost,Kurigram 15 km,LL,N506,34.867,ROAD
N506_LRP036a,25.8681382,89.5304993,Culvert,Box culvert,LL,N506,35.167,ROAD
N506_LRP037,25.8645833,89.5361941,KmPost,Km post Broken,LL,N506,35.867,ROAD
N506_LRP037a,25.8635278,89.5400552,Culvert,Box culvert,KR,N506,36.293,ROAD
N506_LRP038,25.8621944,89.545583,KmPost,Kurigram 13 km,LL,N506,36.867,ROAD
N506_LRP038a,25.86,89.5508889,Culvert,Box culvert,LL,N506,37.465,ROAD
N506_LRP038b,25.86,89.5509167,Others / Others,End RHD Lalmonirhat/Start RHD Kurigram / End RHD Lalmonirhat/Start RHD Kurigram,LL,N506,37.467,ROAD
N506_LRP039,25.8578889,89.5544444,KmPost,Kurigram 12 km,KR,N506,37.897,ROAD
N506_LRP039a,25.8573333,89.5556944,Culvert,Box Culvert,KR,N506,38.037,ROAD
N506_LRP040,25.8559444,89.5637778,KmPost,Kurigram 11 km,KR,N506,38.897,ROAD
N506_LRP041,25.8536667,89.5732493,KmPost,Kurigram 10 km,KR,N506,39.897,ROAD
N506_LRP042,25.8498608,89.5823882,KmPost,Kurigram 09 km,KR,N506,40.917,ROAD
N506_LRP043,25.8439997,89.589833,KmPost,Kurigram 08 km,KR,N506,41.917,ROAD
N506_LRP043a,25.8430552,89.5941663,Bridge,Start of Bridge R C C,KR,N506,42.356,BRIDGE_START
N506_LRP043b,25.8429997,89.5945274,Bridge,End of Bridge R C C,KR,N506,42.388,BRIDGE_END
N506_LRP044,25.8419163,89.5994997,KmPost,Kurigram 07 km,KR,N506,42.947,ROAD
N506_LRP045,25.8365552,89.5905274,KmPost,Kurigram 06 km,KR,N506,43.947,ROAD
N506_LRP045a,25.8344441,89.6090556,Bridge,Staer of bridge R C C,KR,N506,44.232,BRIDGE_START
N506_LRP045b,25.8343608,89.6090556,Bridge,End of Bridge R C C,KR,N506,44.245,BRIDGE_END
N506_LRP046,25.8282493,89.6118056,KmPost,Kurigram 5 km,KR,N506,45.007,ROAD
N506_LRP047,25.8189716,89.6116111,KmPost,Km post missing,KR,N506,46.007,ROAD
N506_LRP047a,25.8188604,89.6115833,Culvert,Box Culvert 2 vent,KR,N506,46.075,ROAD
N506_LRP047b,25.8188049,89.6115833,Culvert,Box Culvert 2 vent,KR,N506,46.085,ROAD
N506_LRP047c,25.8148056,89.6126667,Culvert,Box Culvert,KR,N506,46.555,ROAD
N506_LRP047d,25.8115833,89.6146111,RoundAbout,Z 5614 Rajarhat right,KR,N506,46.97,ROAD
N506_LRP048,25.8111667,89.6150278,KmPost,Km post missing,KR,N506,47.007,ROAD
N506_LRP049,25.8094722,89.6244716,KmPost,Km post broken,KR,N506,48.007,ROAD
N506_LRP050,25.8109167,89.6323049,KmPost,Kurigram 1 km,KR,N506,48.857,ROAD
N506_LRP050b,25.81275,89.642833,Culvert,Box Culvert,KR,N506,49.777,ROAD
N506_LRP051,25.8130278,89.642833,KmPost,Kurigram 00 km,KR,N506,49.857,ROAD
N506_LRPE,25.8130278,89.643333,Others,End at kurigram Shapla chattor and Meet with Z 5622 & Z 5621,KR,N506,50.017,ROAD
N506_LRPS,25.7161111,89.2623056,Others,"Start from N517 at park and more , Rangpur.",RP,N506,0,ROAD
N507_LRP001,24.4188604,89.5505,KmPost,Natore 68 km Rajshahi 116 km,SR,N507,0.14,ROAD
N507_LRP002,24.4164722,89.5420552,KmPost,Natore 67km   Rajshahi 115km,SR,N507,1.035,ROAD
N507_LRP002a,24.4163889,89.5417497,Culvert,Box Culvert,SR,N507,1.092,ROAD
N507_LRP002b,24.4146667,89.5358052,Culvert,Box Culvert,SR,N507,1.705,ROAD
N507_LRP002c,24.4136111,89.5325271,Culvert,Box Culvert,SR,N507,2.03,ROAD
N507_LRP003,24.4136944,89.5327216,KmPost,Natore 66km   Pabna 92km,SR,N507,2.04,ROAD
N507_LRP003a,24.4126667,89.5296382,Bridge,Start of bridge,SR,N507,2.389,BRIDGE_START
N507_LRP003b,24.4124722,89.5290271,Bridge,End of bridge,SR,N507,2.447,BRIDGE_END
N507_LRP003c,24.4108333,89.5244438,Culvert,Box Culvert,SR,N507,2.915,ROAD
N507_LRP004,24.4105278,89.5234716,KmPost,Natore  65km  Rajshahi 113km,SR,N507,3.05,ROAD
N507_LRP004a,24.4102778,89.5220271,Culvert,Box Culvert,SR,N507,3.212,ROAD
N507_LRP004b,24.4101667,89.5213882,Culvert,Box Culvert,SR,N507,3.513,ROAD
N507_LRP004c,24.4100556,89.5163889,Culvert,Box Culvert,SR,N507,3.766,ROAD
N507_LRP005,24.4098056,89.5136667,KmPost,Natore 64km   Rajshahi 112km,SR,N507,4.06,ROAD
N507_LRP005a,24.4094167,89.5115556,Bridge,Start of bridge,SR,N507,4.28,BRIDGE_START
N507_LRP005b,24.4093056,89.5106944,Bridge,End of bridge,SR,N507,4.376,BRIDGE_END
N507_LRP005c,24.4095,89.5077778,Culvert,Box Culvert,SR,N507,4.697,ROAD
N507_LRP005d,24.4083333,89.5063889,Culvert,Box Culvert,SR,N507,4.803,ROAD
N507_LRP006,24.4068333,89.5046667,KmPost,Natore 63km  Kustia 120km,SR,N507,5.07,ROAD
N507_LRP006a,24.4042778,89.5006944,Culvert,Box Culvert,SR,N507,5.566,ROAD
N507_LRP006b,24.4029722,89.4969441,Culvert,Box Culvert,SR,N507,5.907,ROAD
N507_LRP007,24.4026111,89.4959997,KmPost,Natore 62km  Kustia 119km,SR,N507,6.07,ROAD
N507_LRP007a,24.4020278,89.4941663,Culvert,Box Culvert,SR,N507,6.274,ROAD
N507_LRP008,24.3994441,89.4868052,KmPost,Natore 61km  Rajshahi 109 km,SR,N507,7.08,ROAD
N507_LRP008a,24.3969441,89.4783327,Culvert,Box Culvert,SR,N507,7.982,ROAD
N507_LRP009,24.3966386,89.477416,KmPost,Natore 60 km  Pabna 86 km,SR,N507,8.08,ROAD
N507_LRP009a,24.3961386,89.4761104,Culvert,Box Culvert,SR,N507,8.107,ROAD
N507_LRP009b,24.3970274,89.473666,Culvert,Box Culvert,SR,N507,8.483,ROAD
N507_LRP010,24.3932497,89.4681938,KmPost,Natore 59km  Rajshahi 107 km,SR,N507,9.08,ROAD
N507_LRP010a,24.3917774,89.4626111,Culvert,Box Culvert,SR,N507,9.678,ROAD
N507_LRP010b,24.3909719,89.4598056,Culvert,Box Culvert,SR,N507,9.977,ROAD
N507_LRP011,24.3906663,89.4588889,KmPost,Natore 58 km Rajshahi 106 km,SR,N507,10.08,ROAD
N507_LRP011a,24.3902774,89.4578333,Culvert,Box Culvert,SR,N507,10.109,ROAD
N507_LRP012,24.3875274,89.4496386,KmPost,Natore 57 km Pabna 83 km,SR,N507,11.09,ROAD
N507_LRP012a,24.3859719,89.4449997,Culvert,Box Culvert,SR,N507,11.575,ROAD
N507_LRP012b,24.3853608,89.4431663,Culvert,Box Culvert,SR,N507,11.782,ROAD
N507_LRP012c,24.3847497,89.4413052,Bridge,Start of Bridge,SR,N507,11.98,BRIDGE_START
N507_LRP012d,24.3845552,89.4407774,Bridge,End of Bridge,SR,N507,12.04,BRIDGE_END
N507_LRP013,24.38386518,89.43930247,KmPost,Natore 56 km Rajshahi 104 km,SR,N507,12.21,ROAD
N507_LRP013a,24.3829438,89.437333,Culvert,Box Culvert,SR,N507,12.437,ROAD
N507_LRP013b,24.3824993,89.4361386,Culvert,Box Culvert,SR,N507,12.566,ROAD
N507_LRP014,24.382416,89.4310271,KmPost,Natore 55 km Rajshahi 103 km,SR,N507,13.1,ROAD
N507_LRP014a,24.3818604,89.4288882,Bridge,Start of bridge,SR,N507,13.33,BRIDGE_START
N507_LRP014b,24.3816938,89.4283049,Bridge,End of bridge,SR,N507,13.39,BRIDGE_END
N507_LRP014c,24.3804438,89.4228604,Culvert,Box Culvert,SR,N507,13.971,ROAD
N507_LRP014d,24.3803934,89.42150069,Culvert,Box Culvert,SR,N507,14.097,ROAD
N507_LRP015,24.3803882,89.4213604,KmPost,Natore 54 km Pabna 80 km,SR,N507,14.11,ROAD
N507_LRP015a,24.3801382,89.4183327,Culvert,Box Culvert,SR,N507,14.428,ROAD
N507_LRP015b,24.3799716,89.4152778,Bridge,Start of Bridge,SR,N507,14.74,BRIDGE_START
N507_LRP015c,24.3798882,89.4147222,Bridge,End of Bridge,SR,N507,14.81,BRIDGE_END
N507_LRP015d,24.3797216,89.4126111,Culvert,Box Culvert,SR,N507,14.996,ROAD
N507_LRP015e,24.3796382,89.4122778,CrossRoad,Z 5046,SR,N507,15.04,ROAD
N507_LRP016,24.3795549,89.4116111,KmPost,Natore 53 km Rajshahi 101 km,SR,N507,15.11,ROAD
N507_LRP016a,24.3784716,89.4063333,Culvert,Box Culvert,SR,N507,15.676,ROAD
N507_LRP016b,24.3778049,89.4025,Culvert,Box Culvert,SR,N507,16.078,ROAD
N507_LRP017,24.3776382,89.4016667,KmPost,Natore 52 km Rajshahi 100km,SR,N507,16.12,ROAD
N507_LRP017a,24.3770271,89.3990274,Culvert,Box Culvert,SR,N507,16.426,ROAD
N507_LRP017b,24.3761104,89.3942219,Culvert,Box Culvert,SR,N507,16.932,ROAD
N507_LRP018,24.3757493,89.3924163,KmPost,Natore 51km Kustia 108 km,SR,N507,17.12,ROAD
N507_LRP018a,24.3755827,89.3916663,Culvert,Box Culvert,SR,N507,17.187,ROAD
N507_LRP018b,24.3751104,89.3891663,Culvert,Box Culvert,SR,N507,17.465,ROAD
N507_LRP019,24.3738882,89.3829716,KmPost,Natore 50 km Rajshahi 98 km,SR,N507,18.05,ROAD
N507_LRP019a,24.3729716,89.3804438,Culvert,Box Culvert,SR,N507,18.397,ROAD
N507_LRP019b,24.3702216,89.374916,Bridge,Start of bridge,SR,N507,19.04,BRIDGE_START
N507_LRP019c,24.3699993,89.3743882,Bridge,End of bridge,SR,N507,19.1,BRIDGE_END
N507_LRP020,24.3695549,89.3732216,KmPost,Natore 49km Rajshahi 97 km,SR,N507,19.21,ROAD
N507_LRP020a,24.3688882,89.3709716,Bridge,Start of bridge,SR,N507,19.355,BRIDGE_START
N507_LRP020b,24.3688049,89.370416,Bridge,End of bridge,SR,N507,19.525,BRIDGE_END
N507_LRP021,24.367416,89.3643611,KmPost,Natore 48km Kustia 105 km,SR,N507,20.14,ROAD
N507_LRP021a,24.3671104,89.3623611,"SideRoad,Left",Side Road left R604,SR,N507,20.36,ROAD
N507_LRP022,24.36565718,89.35470737,KmPost,Natore 47 km Rajshahi 95 km,SR,N507,21.155,ROAD
N507_LRP022a,24.3656389,89.3546111,Culvert,Box Culvert,SR,N507,21.165,ROAD
N507_LRP022b,24.3647778,89.3525278,Culvert,Box Culvert,SR,N507,21.383,ROAD
N507_LRP022c,24.3643889,89.3463886,Culvert,Box Culvert,SR,N507,21.992,ROAD
N507_LRP023,24.3641667,89.3449719,KmPost,Natore 46 km Rajshahi 94 km,SR,N507,22.16,ROAD
N507_LRP023a,24.3630833,89.3381386,Bridge,Start of bridge,SR,N507,22.87,BRIDGE_START
N507_LRP023b,24.3628611,89.3366108,Bridge,End of bridge,SR,N507,23.02,BRIDGE_END
N507_LRP024,24.3558889,89.3355552,KmPost,Km post missing,PB,N507,23.16,ROAD
N507_LRP024a,24.35875,89.3299993,Bridge,Start of bridge,SR,N507,23.865,BRIDGE_START
N507_LRP024b,24.3578056,89.3289438,Bridge,End of bridge,SR,N507,24,BRIDGE_END
N507_LRP025,24.3573056,89.3284438,KmPost,Km post missing,SR,N507,24.16,ROAD
N507_LRP025a,24.3508056,89.3205271,Others / Others,Natore RHD start / Natore RHD start,NT,N507,25.174,ROAD
N507_LRP026,24.3508333,89.3205549,KmPost,Natore 43km Rajshahi 91 km,NT,N507,25.18,ROAD
N507_LRP026a,24.3508611,89.31625,Culvert,Box Culvert,NT,N507,25.557,ROAD
N507_LRP026b,24.3510278,89.3141667,Bridge,start of bridge,NT,N507,25.825,BRIDGE_START
N507_LRP026c,24.3511111,89.3126389,Bridge,End of Bridge,NT,N507,25.98,BRIDGE_END
N507_LRP027,24.3512222,89.3107222,KmPost,Inf missing,NT,N507,26.18,ROAD
N507_LRP027a,24.3514444,89.3086389,Culvert,Box Culvert,NT,N507,26.338,ROAD
N507_LRP027b,24.3522778,89.3056111,Culvert,Box Culvert,NT,N507,26.726,ROAD
N507_LRP027c,24.35225,89.3019444,Culvert,Box Culvert,NT,N507,27.078,ROAD
N507_LRP028,24.352,89.3011667,KmPost,Inf missing,NT,N507,27.18,ROAD
N507_LRP028a,24.3511111,89.2986941,Culvert,Box Culvert,NT,N507,27.442,ROAD
N507_LRP028b,24.3492219,89.2944441,Culvert,Box Culvert,NT,N507,27.912,ROAD
N507_LRP028c,24.3481108,89.2931663,CrossRoad,Right to Gurudaspur Z 5209 left to Chatmohar,NT,N507,28.11,ROAD
N507_LRP029,24.3472497,89.2920552,KmPost,Natore 40 km Kustia 97 km,NT,N507,28.21,ROAD
N507_LRP029a,24.3462219,89.2884163,Culvert,Box Culvert,NT,N507,28.657,ROAD
N507_LRP030,24.3454997,89.2832216,KmPost,Natore 39 km Rajshahi 87 km,NT,N507,29.18,ROAD
N507_LRP030a,24.3451108,89.280166,Culvert,Box Culvert,NT,N507,29.494,ROAD
N507_LRP030b,24.3447497,89.2774993,Culvert,Box Culvert,NT,N507,29.782,ROAD
